,idx,charger_type,daily_usage_2,peak_usage_2,daily_usage_3,peak_usage_3,type_2_rating,type_3_rating,type_2_nos,type_3_nos,energy_usage,uptime
701,701,Tata Power,20.0,24.0,15.0,58.5,15,250,1,3,65.0,65
702,702,Tata Power,36.4,48.0,17.9,24.0,22,350,2,1,90.7,80
703,703,Tata Power,46.5,120.0,35.4,48.0,10,450,5,2,303.3,40
704,704,Tata Power,40.8,96.0,57.3,72.0,15,300,4,3,335.1,100
705,705,Tata Power,38.8,48.0,15.9,19.08,22,300,2,1,93.5,80
706,706,Tata Power,26.4,72.0,27.6,48.0,10,200,3,2,134.4,35
707,707,Tata Power,14.1,24.0,9.6,69.12,8,350,1,3,42.9,180
708,708,Tata Power,17.2,24.0,23.1,24.0,10,300,1,1,40.3,0
709,709,Tata Power,19.9,24.0,23.4,48.0,4,250,1,2,66.7,160
710,710,Tata Power,13.4,24.0,47.7,72.0,4,400,1,3,156.5,0
711,711,Tata Power,102.0,120.0,40.8,48.0,22,450,5,2,591.6,105
712,712,Tata Power,102.5,120.0,16.8,24.0,20,200,5,1,529.3,110
713,713,Tata Power,9.6,30.72,11.5,24.0,4,450,2,1,30.7,50
714,714,Tata Power,31.6,48.0,15.1,24.0,10,350,2,1,78.3,80
715,715,Tata Power,67.5,120.0,43.8,48.0,4,300,5,2,425.1,195
716,716,Tata Power,1.0,2.3,19.6,24.0,10,450,1,1,20.6,170
717,717,Tata Power,90.0,96.0,3.9,4.68,8,400,4,1,363.9,10
718,718,Tata Power,14.9,24.0,17.5,24.0,8,200,1,1,32.4,195
719,719,Tata Power,40.0,48.0,15.8,48.0,4,250,2,2,111.6,50
720,720,Tata Power,36.6,72.0,70.8,72.0,8,400,3,3,322.2,165
721,721,Tata Power,65.2,96.0,5.5,8.25,22,400,4,1,266.3,95
722,722,Tata Power,85.0,120.0,46.5,72.0,8,200,5,3,564.5,180
723,723,Tata Power,7.2,9.36,38.1,72.0,8,400,1,3,121.5,25
724,724,Tata Power,9.2,42.32,52.2,72.0,20,200,2,3,175.0,25
725,725,Tata Power,26.5,120.0,68.1,72.0,8,250,5,3,336.8,15
726,726,Tata Power,46.0,120.0,10.4,35.36,8,300,5,2,250.8,60
727,727,Tata Power,52.4,96.0,22.8,72.0,10,400,4,3,278.0,85
728,728,Tata Power,26.4,144.0,7.3,13.14,10,350,6,1,165.7,195
729,729,Tata Power,38.8,96.0,32.1,72.0,8,200,4,3,251.5,40
730,730,Tata Power,89.4,144.0,49.2,72.0,22,350,6,3,684.0,90
731,731,Tata Power,79.2,144.0,19.5,72.0,8,400,6,3,533.7,40
732,732,Tata Power,77.4,144.0,1.3,2.21,22,200,6,1,465.7,0
733,733,Tata Power,46.5,120.0,36.2,48.0,15,300,5,2,304.9,110
734,734,Tata Power,90.0,144.0,22.2,66.6,15,250,6,3,606.6,175
735,735,Tata Power,15.0,144.0,29.4,72.0,8,450,6,3,178.2,50
736,736,Tata Power,106.0,120.0,32.2,48.0,10,300,5,2,594.4,60
737,737,Tata Power,18.0,24.0,11.4,31.92,10,400,1,2,40.8,135
738,738,Tata Power,51.6,96.0,25.6,48.0,4,250,4,2,257.6,30
739,739,Tata Power,25.5,72.0,9.9,18.81,4,200,3,1,86.4,95
740,740,Tata Power,85.0,120.0,39.2,48.0,15,300,5,2,503.4,85
741,741,Tata Power,28.6,48.0,48.3,72.0,10,200,2,3,202.1,100
742,742,Tata Power,30.0,96.0,18.5,24.0,8,350,4,1,138.5,15
743,743,Tata Power,59.2,96.0,21.6,24.0,22,200,4,1,258.4,100
744,744,Tata Power,24.0,48.0,7.4,17.02,20,400,2,1,55.4,15
745,745,Tata Power,54.5,120.0,10.2,32.64,22,450,5,2,292.9,110
746,746,Tata Power,21.8,48.0,15.4,48.0,4,300,2,2,74.4,45
747,747,Tata Power,108.0,144.0,44.6,48.0,8,250,6,2,737.2,175
748,748,Tata Power,1.7,2.89,14.2,48.0,8,250,1,2,30.1,170
749,749,Tata Power,112.5,120.0,71.1,72.0,20,300,5,3,775.8,135
750,750,Tata Power,54.6,144.0,5.4,13.5,8,450,6,1,333.0,80
751,751,Tata Power,10.2,73.44,21.2,48.0,4,400,6,2,103.6,25
752,752,Tata Power,39.0,72.0,11.2,16.8,4,350,3,1,128.2,165
753,753,Tata Power,19.2,144.0,22.2,24.0,4,450,6,1,137.4,175
754,754,Tata Power,133.8,144.0,57.6,72.0,4,250,6,3,975.6,65
755,755,Tata Power,31.5,72.0,27.6,48.0,22,400,3,2,149.7,40
756,756,Tata Power,34.0,96.0,21.3,63.900000000000006,15,350,4,3,199.9,120
757,757,Tata Power,56.5,120.0,8.7,20.01,22,250,5,1,291.2,145
758,758,Tata Power,43.0,120.0,18.8,24.0,8,400,5,1,233.8,5
759,759,Tata Power,12.0,86.4,20.0,48.0,10,250,4,2,88.0,20
760,760,Tata Power,54.0,144.0,13.8,72.0,8,200,6,3,365.4,80
761,761,Tata Power,33.0,120.0,3.0,6.0,10,400,5,1,168.0,135
762,762,Tata Power,1.1,2.09,39.0,72.0,4,300,1,3,118.1,65
763,763,Tata Power,22.1,24.0,54.0,72.0,22,400,1,3,184.1,65
764,764,Tata Power,26.5,120.0,8.8,8.8,15,400,5,1,141.3,85
765,765,Tata Power,73.0,120.0,19.4,24.0,20,400,5,1,384.4,125
766,766,Tata Power,39.4,48.0,11.4,48.0,20,250,2,2,101.6,160
767,767,Tata Power,88.5,120.0,14.8,35.52,4,300,5,2,472.1,170
768,768,Tata Power,18.4,24.0,15.8,24.0,22,400,1,1,34.2,180
769,769,Tata Power,82.8,144.0,35.8,48.0,8,350,6,2,568.4,85
770,770,Tata Power,41.2,96.0,42.6,48.0,20,400,4,2,250.0,110
771,771,Tata Power,67.8,144.0,35.1,72.0,4,250,6,3,512.1,110
772,772,Tata Power,35.7,72.0,24.0,72.0,8,400,3,3,179.1,10
773,773,Tata Power,27.6,72.0,17.2,48.0,8,400,3,2,117.2,190
774,774,Tata Power,140.4,144.0,14.6,48.0,15,450,6,2,871.6,60
775,775,Tata Power,24.0,120.0,1.3,2.6,15,300,5,1,121.3,95
776,776,Tata Power,71.1,72.0,20.2,48.0,20,300,3,2,253.7,75
777,777,Tata Power,21.3,72.0,6.8,6.8,20,200,3,1,70.7,115
778,778,Tata Power,21.0,72.0,10.5,11.55,10,450,3,1,73.5,35
779,779,Tata Power,32.1,72.0,16.4,48.0,8,250,3,2,129.1,55
780,780,Tata Power,4.2,17.64,36.0,48.0,10,200,3,2,84.6,35
781,781,Tata Power,52.8,144.0,63.6,72.0,8,400,6,3,507.6,190
782,782,Tata Power,45.4,48.0,55.2,72.0,22,200,2,3,256.4,90
783,783,Tata Power,28.0,120.0,4.0,7.6,22,300,5,1,144.0,105
784,784,Tata Power,23.8,48.0,14.2,48.0,8,450,2,2,76.0,30
785,785,Tata Power,3.3,9.899999999999999,35.0,48.0,20,350,3,2,79.9,50
786,786,Tata Power,76.8,96.0,66.3,72.0,8,400,4,3,506.1,30
787,787,Tata Power,12.8,25.6,26.1,72.0,20,250,2,3,103.9,105
788,788,Tata Power,70.4,96.0,33.2,48.0,4,400,4,2,348.0,115
789,789,Tata Power,10.1,24.0,29.0,48.0,15,250,1,2,68.1,145
790,790,Tata Power,72.0,96.0,5.4,35.64,10,200,4,3,304.2,175
791,791,Tata Power,34.2,72.0,15.5,24.0,10,200,3,1,118.1,35
792,792,Tata Power,90.5,120.0,11.9,17.85,10,250,5,1,464.4,155
793,793,Tata Power,22.4,96.0,43.8,48.0,15,350,4,2,177.2,150
794,794,Tata Power,7.8,93.6,46.6,48.0,20,200,6,2,140.0,60
795,795,Tata Power,54.0,72.0,70.8,72.0,22,450,3,3,374.4,95
796,796,Tata Power,57.0,120.0,14.8,24.0,20,250,5,1,299.8,120
797,797,Tata Power,10.9,16.35,13.8,24.0,22,400,1,1,24.7,55
798,798,Tata Power,45.8,48.0,3.6,21.6,4,400,2,3,102.4,50
799,799,Tata Power,46.0,120.0,2.7,4.32,20,200,5,1,232.7,185
800,800,Tata Power,117.6,144.0,47.4,48.0,20,350,6,2,800.4,115
801,801,Tata Power,32.1,72.0,68.7,72.0,8,300,3,3,302.4,170
802,802,Tata Power,35.4,48.0,14.0,48.0,8,200,2,2,98.8,90
803,803,Tata Power,55.2,72.0,17.7,53.099999999999994,20,400,3,3,218.7,105
804,804,Tata Power,57.6,144.0,12.5,15.0,22,200,6,1,358.1,20
805,805,Tata Power,11.9,15.47,30.4,48.0,10,250,1,2,72.7,110
806,806,Tata Power,46.8,72.0,10.4,33.28,15,450,3,2,161.2,165
807,807,Tata Power,74.0,96.0,42.2,48.0,4,400,4,2,380.4,35
808,808,Tata Power,66.6,144.0,32.6,48.0,15,300,6,2,464.8,60
809,809,Tata Power,60.9,72.0,25.2,48.0,15,350,3,2,233.1,195
810,810,Tata Power,51.0,144.0,70.8,72.0,8,200,6,3,518.4,20
811,811,Tata Power,15.6,144.0,4.0,18.4,10,450,6,2,101.6,80
812,812,Tata Power,10.5,110.25,7.6,38.0,22,300,5,2,67.7,185
813,813,Tata Power,68.1,72.0,42.6,72.0,15,450,3,3,332.1,110
814,814,Tata Power,91.2,96.0,17.4,57.42,10,250,4,3,417.0,95
815,815,Tata Power,41.6,96.0,47.7,72.0,22,400,4,3,309.5,185
816,816,Tata Power,7.6,15.96,13.5,60.75,8,400,1,3,48.1,155
817,817,Tata Power,84.0,144.0,20.1,24.0,8,450,6,1,524.1,170
818,818,Tata Power,37.6,48.0,11.7,12.87,8,400,2,1,86.9,55
819,819,Tata Power,52.2,72.0,7.1,11.36,22,450,3,1,163.7,110
820,820,Tata Power,58.4,96.0,67.8,72.0,15,250,4,3,437.0,0
821,821,Tata Power,25.2,144.0,9.1,14.56,20,350,6,1,160.3,150
822,822,Tata Power,102.0,144.0,54.3,72.0,8,450,6,3,774.9,10
823,823,Tata Power,6.0,61.199999999999996,23.5,24.0,20,450,6,1,59.5,135
824,824,Tata Power,45.6,96.0,12.5,23.75,22,400,4,1,194.9,150
825,825,Tata Power,52.8,96.0,61.8,72.0,10,300,4,3,396.6,190
826,826,Tata Power,5.3,7.95,34.0,48.0,20,400,1,2,73.3,15
827,827,Tata Power,5.2,13.52,5.2,13.52,8,200,2,2,20.8,180
828,828,Tata Power,100.8,144.0,23.6,24.0,15,300,6,1,628.4,35
829,829,Tata Power,89.5,120.0,44.4,72.0,20,300,5,3,580.7,30
830,830,Tata Power,141.6,144.0,69.9,72.0,20,250,6,3,1059.3,105
831,831,Tata Power,5.4,27.0,27.0,48.0,20,400,2,2,64.8,160
832,832,Tata Power,76.8,96.0,37.6,48.0,20,400,4,2,382.4,45
833,833,Tata Power,44.4,48.0,29.0,48.0,20,450,2,2,146.8,30
834,834,Tata Power,19.0,48.0,38.2,48.0,22,250,2,2,114.4,15
835,835,Tata Power,60.6,144.0,35.6,48.0,4,200,6,2,434.8,25
836,836,Tata Power,17.4,72.0,23.0,48.0,4,350,3,2,98.2,175
837,837,Tata Power,50.1,72.0,35.4,72.0,8,350,3,3,256.5,180
838,838,Tata Power,47.4,144.0,6.6,27.72,8,250,6,2,297.6,10
839,839,Tata Power,88.8,144.0,3.4,3.74,10,250,6,1,536.2,160
840,840,Tata Power,77.2,96.0,23.0,24.0,10,250,4,1,331.8,110
841,841,Tata Power,135.0,144.0,53.7,72.0,15,450,6,3,971.1,75
842,842,Tata Power,48.0,144.0,5.6,7.28,10,450,6,1,293.6,145
843,843,Tata Power,113.5,120.0,19.5,72.0,4,450,5,3,626.0,130
844,844,Tata Power,12.0,96.0,13.0,41.6,22,350,4,2,74.0,35
845,845,Tata Power,34.0,96.0,15.1,24.0,4,450,4,1,151.1,105
846,846,Tata Power,45.8,48.0,8.3,17.43,22,200,2,1,99.9,55
847,847,Tata Power,85.2,144.0,8.0,20.8,15,350,6,2,527.2,90
848,848,Tata Power,40.2,48.0,61.2,72.0,20,250,2,3,264.0,160
849,849,Tata Power,6.8,20.4,14.9,24.0,22,250,2,1,28.5,35
850,850,Tata Power,85.6,96.0,3.9,9.75,4,400,4,1,346.3,80
851,851,Tata Power,18.6,72.0,39.8,48.0,15,450,3,2,135.4,95
852,852,Tata Power,106.2,144.0,37.6,48.0,20,300,6,2,712.4,140
853,853,Tata Power,45.0,72.0,46.2,48.0,4,250,3,2,227.4,100
854,854,Tata Power,84.0,144.0,51.9,72.0,22,450,6,3,659.7,145
855,855,Tata Power,69.6,72.0,17.0,37.4,20,300,3,2,242.8,5
856,856,Tata Power,8.2,22.96,11.1,19.98,8,350,2,1,27.5,20
857,857,Tata Power,16.7,24.0,41.2,48.0,20,350,1,2,99.1,175
858,858,Tata Power,19.4,48.0,7.6,22.8,22,200,2,2,54.0,70
859,859,Tata Power,27.6,96.0,14.3,24.0,15,200,4,1,124.7,110
860,860,Tata Power,130.8,144.0,22.1,24.0,8,300,6,1,806.9,135
861,861,Tata Power,41.7,72.0,16.2,72.0,10,250,3,3,173.7,70
862,862,Tata Power,45.5,120.0,8.4,37.8,4,350,5,3,252.7,20
863,863,Tata Power,96.6,144.0,20.6,24.0,22,400,6,1,600.2,25
864,864,Tata Power,11.8,24.0,28.4,48.0,15,400,1,2,68.6,35
865,865,Tata Power,20.1,24.0,34.0,48.0,22,350,1,2,88.1,160
866,866,Tata Power,2.8,6.72,8.8,19.36,22,400,2,2,23.2,185
867,867,Tata Power,9.3,13.02,19.8,24.0,15,200,1,1,29.1,160
868,868,Tata Power,18.6,144.0,21.0,72.0,22,300,6,3,174.6,95
869,869,Tata Power,42.0,96.0,7.9,18.96,4,400,4,1,175.9,5
870,870,Tata Power,84.0,120.0,9.3,36.269999999999996,10,350,5,3,447.9,105
871,871,Tata Power,96.0,120.0,18.0,24.0,20,400,5,1,498.0,15
872,872,Tata Power,44.2,48.0,45.3,72.0,22,200,2,3,224.3,175
873,873,Tata Power,4.6,8.28,41.1,72.0,22,200,1,3,127.9,55
874,874,Tata Power,89.4,144.0,11.1,11.1,20,250,6,1,547.5,20
875,875,Tata Power,58.4,96.0,50.1,72.0,22,250,4,3,383.9,105
876,876,Tata Power,47.2,96.0,36.6,72.0,8,400,4,3,298.6,45
877,877,Tata Power,45.4,48.0,22.1,24.0,10,400,2,1,112.9,105
878,878,Tata Power,11.8,15.34,15.0,48.0,10,200,1,2,41.8,175
879,879,Tata Power,30.4,96.0,9.3,22.32,8,350,4,1,130.9,135
880,880,Tata Power,65.4,72.0,3.3,13.86,15,250,3,3,206.1,125
881,881,Tata Power,54.5,120.0,35.1,72.0,22,350,5,3,377.8,115
882,882,Tata Power,32.0,96.0,21.5,23.65,4,400,4,1,149.5,150
883,883,Tata Power,64.2,72.0,21.9,72.0,4,250,3,3,258.3,160
884,884,Tata Power,65.7,72.0,8.4,40.32,15,450,3,3,222.3,170
885,885,Tata Power,15.2,24.0,34.5,72.0,20,300,1,3,118.7,120
886,886,Tata Power,21.4,24.0,11.4,11.4,8,200,1,1,32.8,90
887,887,Tata Power,65.5,120.0,70.8,72.0,8,400,5,3,539.9,155
888,888,Tata Power,34.2,48.0,3.6,17.28,15,350,2,2,75.6,70
889,889,Tata Power,47.6,96.0,58.5,72.0,8,400,4,3,365.9,60
890,890,Tata Power,57.6,144.0,13.4,14.74,22,350,6,1,359.0,120
891,891,Tata Power,45.3,72.0,54.0,72.0,22,250,3,3,297.9,185
892,892,Tata Power,85.6,96.0,14.4,72.0,4,400,4,3,385.6,80
893,893,Tata Power,107.4,144.0,37.5,72.0,8,450,6,3,756.9,125
894,894,Tata Power,10.8,15.12,27.0,48.0,8,350,1,2,64.8,40
895,895,Tata Power,34.0,48.0,19.8,47.52,8,250,2,2,107.6,85
896,896,Tata Power,6.0,13.8,11.4,24.0,15,200,1,1,17.4,140
897,897,Tata Power,133.2,144.0,70.8,72.0,22,450,6,3,1011.6,105
898,898,Tata Power,109.5,120.0,5.2,10.4,10,300,5,2,557.9,125
899,899,Tata Power,36.0,48.0,5.4,19.44,22,200,2,2,82.8,165
900,900,Tata Power,57.0,144.0,3.7,6.29,10,450,6,1,345.7,115
901,901,Tata Power,36.2,48.0,12.6,45.36,15,200,2,3,110.2,115
902,902,Tata Power,9.5,95.0,68.4,72.0,20,400,5,3,252.7,30
903,903,Tata Power,94.2,144.0,5.2,24.96,15,300,6,2,575.6,110
904,904,Tata Power,39.4,48.0,44.1,72.0,8,200,2,3,211.1,15
905,905,Tata Power,77.6,96.0,13.6,24.0,8,200,4,1,324.0,10
906,906,Tata Power,46.8,48.0,33.0,72.0,8,450,2,3,192.6,195
907,907,Tata Power,40.4,96.0,12.6,41.58,10,300,4,3,199.4,180
908,908,Tata Power,70.4,96.0,10.5,24.0,20,250,4,1,292.1,100
909,909,Tata Power,68.0,96.0,7.9,12.64,8,450,4,1,279.9,130
910,910,Tata Power,36.9,72.0,64.2,72.0,15,400,3,3,303.3,110
911,911,Tata Power,32.8,96.0,2.4,6.24,20,350,4,2,136.0,110
912,912,Tata Power,42.8,96.0,11.9,17.85,4,400,4,1,183.1,55
913,913,Tata Power,110.0,120.0,45.6,72.0,22,450,5,3,686.8,95
914,914,Tata Power,26.0,96.0,16.4,48.0,10,250,4,2,136.8,30
915,915,Tata Power,44.6,48.0,7.6,21.28,4,300,2,2,104.4,155
916,916,Tata Power,27.6,48.0,6.6,10.56,22,200,2,1,61.8,150
917,917,Tata Power,76.2,144.0,22.1,24.0,15,300,6,1,479.3,20
918,918,Tata Power,10.1,24.0,39.9,72.0,10,450,1,3,129.8,20
919,919,Tata Power,57.9,72.0,38.8,48.0,4,250,3,2,251.3,70
920,920,Tata Power,16.0,96.0,13.2,13.2,4,400,4,1,77.2,135
921,921,Tata Power,4.1,5.33,35.6,48.0,8,200,1,2,75.3,5
922,922,Tata Power,4.8,11.04,13.7,24.0,10,450,1,1,18.5,65
923,923,Tata Power,3.0,13.2,10.6,24.0,22,350,2,1,16.6,195
924,924,Tata Power,81.6,96.0,42.9,72.0,10,300,4,3,455.1,150
925,925,Tata Power,12.0,66.0,16.2,22.68,22,350,5,1,76.2,130
926,926,Tata Power,64.8,96.0,46.0,48.0,20,450,4,2,351.2,125
927,927,Tata Power,3.4,6.8,19.2,48.0,20,250,1,2,41.8,110
928,928,Tata Power,68.4,144.0,45.0,48.0,8,400,6,2,500.4,130
929,929,Tata Power,84.0,144.0,13.9,24.0,4,200,6,1,517.9,195
930,930,Tata Power,61.5,120.0,42.0,48.0,22,400,5,2,391.5,115
931,931,Tata Power,132.0,144.0,3.0,6.6,10,250,6,1,795.0,70
932,932,Tata Power,22.8,72.0,6.2,11.78,20,200,3,1,74.6,10
933,933,Tata Power,33.9,72.0,32.4,72.0,4,400,3,3,198.9,65
934,934,Tata Power,27.0,72.0,41.4,72.0,4,400,3,3,205.2,10
935,935,Tata Power,19.0,24.0,50.4,72.0,8,450,1,3,170.2,10
936,936,Tata Power,16.8,60.480000000000004,70.5,72.0,20,250,3,3,261.9,155
937,937,Tata Power,5.1,30.599999999999998,48.9,72.0,20,300,3,3,162.0,130
938,938,Tata Power,13.0,19.5,39.2,48.0,8,300,1,2,91.4,50
939,939,Tata Power,10.8,144.0,16.8,48.0,4,450,6,2,98.4,85
940,940,Tata Power,8.0,36.8,8.9,8.9,10,250,2,1,24.9,130
941,941,Tata Power,40.4,96.0,10.9,20.71,15,250,4,1,172.5,75
942,942,Tata Power,69.3,72.0,11.7,14.04,22,250,3,1,219.6,130
943,943,Tata Power,114.0,120.0,10.6,24.0,8,400,5,1,580.6,150
944,944,Tata Power,99.6,144.0,18.2,24.0,22,400,6,1,615.8,135
945,945,Tata Power,59.2,96.0,13.8,48.0,4,450,4,2,264.4,65
946,946,Tata Power,39.6,72.0,14.0,48.0,15,300,3,2,146.8,160
947,947,Tata Power,8.5,13.6,17.7,24.0,20,250,1,1,26.2,30
948,948,Tata Power,7.1,14.91,6.6,25.740000000000002,20,200,1,3,26.9,190
949,949,Tata Power,5.6,19.04,46.8,72.0,22,450,2,3,151.6,175
950,950,Tata Power,19.1,22.92,12.5,24.0,8,250,1,1,31.6,115
951,951,Tata Power,59.4,144.0,18.5,24.0,20,200,6,1,374.9,180
952,952,Tata Power,18.8,96.0,14.8,24.0,10,200,4,1,90.0,95
953,953,Tata Power,27.2,96.0,47.8,48.0,22,250,4,2,204.4,185
954,954,Tata Power,6.9,9.66,16.4,24.0,15,250,1,1,23.3,75
955,955,Tata Power,85.2,96.0,42.6,72.0,22,350,4,3,468.6,15
956,956,Tata Power,21.6,96.0,27.0,48.0,15,350,4,2,140.4,15
957,957,Tata Power,21.6,72.0,6.4,13.44,10,400,3,1,71.2,85
958,958,Tata Power,53.4,72.0,15.3,72.0,10,400,3,3,206.1,25
959,959,Tata Power,106.2,144.0,7.2,33.12,15,450,6,2,651.6,185
960,960,Tata Power,69.6,72.0,33.4,48.0,15,350,3,2,275.6,175
961,961,Tata Power,90.6,144.0,53.7,72.0,22,400,6,3,704.7,80
962,962,Tata Power,69.2,96.0,19.8,72.0,4,400,4,3,336.2,0
963,963,Tata Power,63.3,72.0,4.6,19.32,10,300,3,2,199.1,125
964,964,Tata Power,46.2,72.0,11.7,45.63,15,350,3,3,173.7,50
965,965,Tata Power,46.0,96.0,10.4,11.44,10,350,4,1,194.4,170
966,966,Tata Power,33.6,144.0,18.9,68.03999999999999,20,250,6,3,258.3,60
967,967,Tata Power,39.3,72.0,35.4,72.0,4,250,3,3,224.1,170
968,968,Tata Power,5.1,21.419999999999998,20.1,22.11,8,450,3,1,35.4,140
969,969,Tata Power,109.2,144.0,24.9,72.0,8,350,6,3,729.9,160
970,970,Tata Power,54.0,72.0,12.6,40.32,15,300,3,2,187.2,60
971,971,Tata Power,42.6,48.0,10.2,22.44,8,200,2,1,95.4,45
972,972,Tata Power,98.5,120.0,26.7,72.0,20,300,5,3,572.6,130
973,973,Tata Power,68.4,144.0,26.7,72.0,8,350,6,3,490.5,25
974,974,Tata Power,80.0,120.0,24.9,72.0,15,400,5,3,474.7,80
975,975,Tata Power,5.8,11.6,45.9,72.0,8,350,1,3,143.5,60
976,976,Tata Power,22.8,24.0,55.2,72.0,10,250,1,3,188.4,55
977,977,Tata Power,31.5,72.0,13.6,43.52,4,350,3,2,121.7,125
978,978,Tata Power,33.0,72.0,43.5,72.0,4,400,3,3,229.5,115
979,979,Tata Power,39.6,48.0,25.8,48.0,10,200,2,2,130.8,195
980,980,Tata Power,57.0,72.0,19.2,48.0,22,250,3,2,209.4,15
981,981,Tata Power,47.4,72.0,34.5,72.0,8,300,3,3,245.7,85
982,982,Tata Power,3.3,16.830000000000002,17.2,18.92,15,200,3,1,27.1,185
983,983,Tata Power,43.0,48.0,7.0,14.7,15,450,2,1,93.0,80
984,984,Tata Power,88.4,96.0,26.2,48.0,10,350,4,2,406.0,75
985,985,Tata Power,42.5,120.0,31.5,72.0,15,450,5,3,307.0,175
986,986,Tata Power,39.6,144.0,24.4,48.0,20,300,6,2,286.4,125
987,987,Tata Power,5.6,5.6,18.5,24.0,15,250,1,1,24.1,125
988,988,Tata Power,104.0,120.0,24.6,72.0,4,400,5,3,593.8,115
989,989,Tata Power,27.6,144.0,6.0,28.799999999999997,20,350,6,3,183.6,10
990,990,Tata Power,21.6,48.0,61.2,72.0,10,300,2,3,226.8,180
991,991,Tata Power,42.4,96.0,7.2,51.84,4,250,4,3,191.2,35
992,992,Tata Power,40.8,72.0,39.2,48.0,8,250,3,2,200.8,170
993,993,Tata Power,18.8,96.0,2.9,4.93,20,250,4,1,78.1,170
994,994,Tata Power,81.0,120.0,7.1,14.2,4,250,5,1,412.1,115
995,995,Tata Power,91.5,120.0,33.0,72.0,4,250,5,3,556.5,170
996,996,Tata Power,58.0,96.0,21.6,48.0,10,300,4,2,275.2,95
997,997,Tata Power,52.4,96.0,20.8,24.0,15,350,4,1,230.4,140
998,998,Tata Power,96.6,144.0,15.6,17.16,22,250,6,1,595.2,95
999,999,Tata Power,115.0,120.0,43.5,72.0,20,200,5,3,705.5,90
1000,1000,Tata Power,35.2,96.0,17.7,63.72,15,450,4,3,193.9,140
1001,1001,Tata Power,11.8,42.48,26.4,72.0,22,450,2,3,102.8,170
1002,1002,Tata Power,45.6,72.0,57.9,72.0,20,300,3,3,310.5,70
1003,1003,Tata Power,40.8,48.0,29.6,48.0,8,200,2,2,140.8,155
1004,1004,Tata Power,36.0,96.0,12.8,25.6,4,450,4,2,169.6,65
1005,1005,Tata Power,14.8,16.28,14.0,24.0,4,250,1,1,28.8,0
1006,1006,Tata Power,7.8,79.56,45.0,48.0,22,450,6,2,136.8,105
1007,1007,Tata Power,54.3,72.0,45.4,48.0,20,300,3,2,253.7,115
1008,1008,Tata Power,4.4,18.48,23.3,24.0,20,400,2,1,32.1,110
1009,1009,Tata Power,12.1,24.0,44.7,72.0,10,300,1,3,146.2,170
1010,1010,Tata Power,97.5,120.0,15.0,45.0,8,200,5,3,532.5,45
1011,1011,Tata Power,7.0,9.8,24.3,72.0,8,450,1,3,79.9,100
1012,1012,Tata Power,13.7,19.18,46.6,48.0,4,350,1,2,106.9,165
1013,1013,Tata Power,15.5,120.0,21.0,72.0,4,250,5,3,140.5,145
1014,1014,Tata Power,103.2,144.0,19.6,48.0,8,350,6,2,658.4,145
1015,1015,Tata Power,8.6,39.56,6.0,15.0,8,250,2,1,23.2,160
1016,1016,Tata Power,71.0,120.0,55.5,72.0,10,450,5,3,521.5,60
1017,1017,Tata Power,4.8,11.52,22.2,24.0,20,400,1,1,27.0,60
1018,1018,Tata Power,61.2,72.0,55.2,72.0,8,450,3,3,349.2,165
1019,1019,Tata Power,73.0,120.0,2.0,8.8,4,300,5,2,369.0,180
1020,1020,Tata Power,86.4,96.0,26.7,72.0,4,300,4,3,425.7,145
1021,1021,Tata Power,58.8,96.0,13.5,20.25,20,350,4,1,248.7,90
1022,1022,Tata Power,2.1,3.57,29.2,48.0,8,450,1,2,60.5,190
1023,1023,Tata Power,26.4,96.0,6.5,15.6,20,250,4,1,112.1,180
1024,1024,Tata Power,6.9,22.77,1.5,3.6,20,250,3,1,22.2,35
1025,1025,Tata Power,42.8,48.0,45.6,72.0,10,300,2,3,222.4,185
1026,1026,Tata Power,77.6,96.0,14.7,72.0,4,250,4,3,354.5,15
1027,1027,Tata Power,24.9,72.0,51.3,72.0,8,300,3,3,228.6,120
1028,1028,Tata Power,3.4,8.84,4.8,6.24,22,250,2,1,11.6,155
1029,1029,Tata Power,61.6,96.0,12.2,48.0,8,350,4,2,270.8,65
1030,1030,Tata Power,4.6,5.06,23.2,23.2,22,200,1,1,27.8,50
1031,1031,Tata Power,55.5,72.0,3.3,3.3,10,350,3,1,169.8,180
1032,1032,Tata Power,22.8,24.0,5.7,6.84,8,450,1,1,28.5,120
1033,1033,Tata Power,69.6,96.0,22.0,48.0,22,400,4,2,322.4,110
1034,1034,Tata Power,71.6,96.0,1.4,3.08,22,300,4,1,287.8,55
1035,1035,Tata Power,81.2,96.0,32.4,72.0,15,250,4,3,422.0,45
1036,1036,Tata Power,40.8,48.0,4.1,6.97,4,400,2,1,85.7,120
1037,1037,Tata Power,68.0,120.0,48.6,72.0,8,350,5,3,485.8,160
1038,1038,Tata Power,31.2,144.0,24.2,48.0,10,400,6,2,235.6,145
1039,1039,Tata Power,132.6,144.0,43.8,48.0,20,250,6,2,883.2,100
1040,1040,Tata Power,11.7,24.0,44.2,48.0,8,450,1,2,100.1,110
1041,1041,Tata Power,58.5,72.0,32.7,72.0,8,200,3,3,273.6,20
1042,1042,Tata Power,74.4,144.0,2.4,5.76,15,450,6,1,448.8,150
1043,1043,Tata Power,13.8,144.0,53.7,72.0,8,200,6,3,243.9,90
1044,1044,Tata Power,92.4,144.0,17.2,17.2,15,400,6,1,571.6,55
